Product_Display_Name,GUID,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Dynamics 365 Customer Service Enterprise Admin,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,a3dce1be-e9ca-453a-9483-e69a5b46ce98,Power Virtual Agents for Customer Service Voice
Dynamics 365 Customer Service Enterprise Admin,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,2d2f174c-c3cc-4abe-9ce8-4dd86f469ab1,Power Virtual Agents for Digital Messaging
Dynamics 365 Customer Service Enterprise Admin,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Enterprise Admin,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,874fc546-6efe-4d22-90b8-5c4e7aa59f4b,Power Apps for Dynamics 365
Dynamics 365 Customer Service Enterprise Admin,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,d04ca659-b119-4a92-b8fc-3ede584a9d65,Dataverse for Cust Insights BASE
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,ca00cff5-2568-4d03-bb6c-a653a8f360ca,Common Data Service for Customer Insights
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,ee85d528-c4b4-4a99-9b07-fb9a1365dc93,Dynamics 365 Customer Insights
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,b3c26516-3b8d-492f-a5a3-64d70ad3f8d0,Dynamics 365 Customer Insights Engagement Insights
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,46c5ea0a-2343-49d9-ae4f-1c268b232d53,Microsoft Dynamics 365 Customer Voice for Customer Insights App
Dynamics 365 Customer Insights Standalone,0c250654-c7f7-461f-871a-7222f6592cf2,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Insights vTrial,036c2481-aa8a-47cd-ab43-324f0c157c2d,94e5cbf6-d843-4ee8-a2ec-8b15eb52019e,Common Data Service for Customer Insights Trial
Dynamics 365 Customer Insights vTrial,036c2481-aa8a-47cd-ab43-324f0c157c2d,e2bdea63-235e-44c6-9f5e-5b0e783f07dd,Dynamics 365 Customer Insights Engagement Insights Viral
Dynamics 365 Customer Insights vTrial,036c2481-aa8a-47cd-ab43-324f0c157c2d,ed8e8769-94c5-4132-a3e7-7543b713d51f,Dynamics 365 Customer Insights Viral Plan
Dynamics 365 Customer Insights vTrial,036c2481-aa8a-47cd-ab43-324f0c157c2d,fe581650-cf61-4a09-8814-4bd77eca9cb5,Microsoft Dynamics 365 Customer Voice for Customer Insights
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,eb18b715-ea9d-4290-9994-2ebf4b5042d2,61a2665f-1873-488c-9199-c3d0bc213fdf,Dynamics 365 for Customer Service Enterprise Attach
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,eb18b715-ea9d-4290-9994-2ebf4b5042d2,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,eb18b715-ea9d-4290-9994-2ebf4b5042d2,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,dc6643d9-1e72-4dce-9f64-1d6eac1f1c5a,Dynamics 365 for Customer Service for Government
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,bb681a9b-58f5-42ee-9926-674325be8aaa,Microsoft Dynamics 365 Customer Voice for Customer Service Enterprise for GCC
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3,Project Online Essentials for Government
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
Dynamics 365 for Customer Service Enterprise for Government,65758a5f-2e16-43b3-a8cb-296cd8f69e09,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,dbe07046-af68-4861-a20d-1c8cbda9194f,Customer Voice for Dynamics 365 vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,ce312d15-8fdf-44c0-9974-a25a177125ee,Dynamics 365 AI for Customer Service Virtual Agents Viral
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,3bf52bdf-5226-4a97-829e-5cca9b3f3392,Dynamics 365 Customer Service Digital Messaging vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,94fb67d3-465f-4d1f-a50a-952da079a564,Dynamics 365 Customer Service Enterprise vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,33f1466e-63a6-464c-bf6a-d1787928a56a,Dynamics 365 Customer Service Insights vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,3de81e39-4ce1-47f7-a77f-8473d4eb6d7c,Dynamics 365 Customer Service Voice vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,54b37829-818e-4e3c-a08a-3ea66ab9b45d,Power Apps for Dynamics 365 vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,1e615a51-59db-4807-9957-aa83c3657351,81d4ecb8-0481-42fb-8868-51536c5aceeb,Power Automate for Dynamics 365 vTrial
Dynamics 365 Customer Service Insights Trial,61e6bd70-fbdb-4deb-82ea-912842f39431,4ade5aa6-5959-4d2c-bf0a-f4c9e2cc00f2,Dynamics 365 AI for Customer Service Trial
Dynamics 365 Customer Voice Trial,bc946dac-7877-4271-b2f7-99d2db13cd2c,363430d1-e3f7-43bc-b07b-767b6bb95e4b,Common Data Service
Dynamics 365 Customer Voice Trial,bc946dac-7877-4271-b2f7-99d2db13cd2c,17efdd9f-c22c-4ad8-b48e-3b1f3ee1dc9a,Dynamics 365 Customer Voice
Dynamics 365 Customer Voice Trial,bc946dac-7877-4271-b2f7-99d2db13cd2c,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice Trial,bc946dac-7877-4271-b2f7-99d2db13cd2c,e212cbc7-0961-4c40-9825-01117710dcb1,Microsoft Forms (Plan E5)
Dynamics 365 Customer Voice Trial,bc946dac-7877-4271-b2f7-99d2db13cd2c,57a0746c-87b8-4405-9397-df365a9db793,Power Automate for Dynamics 365 Customer Voice
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,6929f657-b31b-4947-b4ce-5066c3214f54,Dynamics 365 for Customer Service Pro
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the web
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,c507b04c-a905-4940-ada6-918891e6d3ad,Power Apps for Customer Service Pro
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,0368fc9c-3721-437f-8b7d-3d0f888cdefc,Power Automate for Customer Service Pro
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Dynamics 365 Customer Service Professional,1439b6e2-5d59-4873-8c59-d60e2a196e92,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Dynamics 365 for Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer,19dec69d-d9f3-4792-8a39-d8ecdf51937b,a9dd2dca-10ae-4da2-aaf0-d3fe8a825110,Dynamics 365 for Customer Service Pro Attach
Dynamics 365 for Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer,19dec69d-d9f3-4792-8a39-d8ecdf51937b,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice,359ea3e6-8130-4a57-9f8f-ad897a0342f1,296820fe-dce5-40f4-a4f2-e14b8feef383,Dynamics 365 Customer Voice Base Plan
Dynamics 365 Customer Voice,359ea3e6-8130-4a57-9f8f-ad897a0342f1,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice Additional Responses,446a86f8-a0cb-4095-83b3-d100eb050e3d,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice Additional Responses,446a86f8-a0cb-4095-83b3-d100eb050e3d,90a816f6-de5f-49fd-963c-df490d73b7b5,Microsoft Dynamics 365 Customer Voice Add-on
Dynamics 365 Customer Voice Additional Responses,65f71586-ade3-4ce1-afc0-1b452eaf3782,e6e35e2d-2e7f-4e71-bc6f-2f40ed062f5d,Dynamics Customer Voice Add-On
Dynamics 365 Customer Voice Additional Responses,65f71586-ade3-4ce1-afc0-1b452eaf3782,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice USL,e2ae107b-a571-426f-9367-6d4c8f1390ba,e9830cfd-e65d-49dc-84fb-7d56b9aa2c89,Common Data Service
Dynamics 365 Customer Voice USL,e2ae107b-a571-426f-9367-6d4c8f1390ba,3ca0766a-643e-4304-af20-37f02726339b,Microsoft Dynamics 365 Customer Voice USL
Dynamics 365 Customer Voice USL,e2ae107b-a571-426f-9367-6d4c8f1390ba,57a0746c-87b8-4405-9397-df365a9db793,Power Automate for Dynamics 365 Customer Voice
Dynamics 365 Enterprise Edition - Additional Database Storage for Government,4aed5dd6-eb9c-4143-8f14-368d70287121,62edd427-6067-4274-93c4-29afdeb30707,Microsoft Dynamics CRM Online Storage Add-On
Dynamics 365 Enterprise Edition - Additional Database Storage for Government,4aed5dd6-eb9c-4143-8f14-368d70287121,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Enterprise Edition - Additional Portal for Government,cb9bc974-a47b-4123-998d-a383390168cc,eac6b45b-aa89-429f-a37b-c8ce00e8367e,Microsoft Dynamics CRM Online - Portal Add-On
Dynamics 365 Enterprise Edition - Additional Portal for Government,cb9bc974-a47b-4123-998d-a383390168cc,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Enterprise Edition - Additional Portal for Government,67f58b51-af53-4344-9663-9a2beb1d8a8e,eac6b45b-aa89-429f-a37b-c8ce00e8367e,Microsoft Dynamics CRM Online - Portal Add-On
Dynamics 365 Enterprise Edition - Additional Portal for Government,67f58b51-af53-4344-9663-9a2beb1d8a8e,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Enterprise Edition - Additional Portal (Qualified Offer),a4bfb28e-becc-41b0-a454-ac680dc258d3,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Enterprise Edition - Additional Portal (Qualified Offer),a4bfb28e-becc-41b0-a454-ac680dc258d3,1d4e9cb1-708d-449c-9f71-943aa8ed1d6a,Microsoft Dynamics CRM Online - Portal Add-On
Dynamics 365 Enterprise Edition - Additional Non-Production Instance for Government,1d2756cb-2147-4b05-b4d5-f013c022dcb9,6d99eb83-7b5f-4947-8e99-cc12f1adb399,Microsoft Dynamics CRM Online Additional Non-production Instance
Dynamics 365 Enterprise Edition - Additional Non-Production Instance for Government,1d2756cb-2147-4b05-b4d5-f013c022dcb9,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 - Additional Non-Production Instance for Government,2cf302fe-62db-4e20-b573-e0998b1208b5,6d99eb83-7b5f-4947-8e99-cc12f1adb399,Microsoft Dynamics CRM Online Additional Non-production Instance
Dynamics 365 - Additional Non-Production Instance for Government,2cf302fe-62db-4e20-b573-e0998b1208b5,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Enterprise Edition - Additional Production Instance for Government,2bd3cb20-1bb6-446b-b4d0-089af3a05c52,483cc331-f4df-4a3b-b8ca-fe1a247569f6,Microsoft Dynamics CRM Online Instance
Dynamics 365 Enterprise Edition - Additional Production Instance for Government,2bd3cb20-1bb6-446b-b4d0-089af3a05c52,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
"Dynamics 365 Field Service, Enterprise Edition - Resource Scheduling Optimization",977464c4-bfaf-4b67-b761-a9bb735a2196,24435e4b-87d0-4d7d-8beb-63a9b1573022,Field Service – Automated Routing Engine Add-On
"Dynamics 365 Field Service, Enterprise Edition - Resource Scheduling Optimization",977464c4-bfaf-4b67-b761-a9bb735a2196,2ba394e0-6f18-4b77-b45f-a5663bbab540,RETIRED - Field Service – Automated Routing Engine Add-On
"Dynamics 365 Field Service, Enterprise Edition - Resource Scheduling Optimization",977464c4-bfaf-4b67-b761-a9bb735a2196,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Field Service Contractor for Government,e7965e3a-1f49-4d67-a3de-ad1ce460bbcc,2457fe40-65be-48a1-935f-924ad6e62dba,Common Data Service Field service Part Time Contractors for Government
Dynamics 365 Field Service Contractor for Government,e7965e3a-1f49-4d67-a3de-ad1ce460bbcc,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 Field Service Contractor for Government,e7965e3a-1f49-4d67-a3de-ad1ce460bbcc,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Dynamics 365 Field Service Viral Trial,29fcd665-d8d1-4f34-8eed-3811e3fca7b3,dbe07046-af68-4861-a20d-1c8cbda9194f,Customer Voice for Dynamics 365 vTrial
Dynamics 365 Field Service Viral Trial,29fcd665-d8d1-4f34-8eed-3811e3fca7b3,20d1455b-72b2-4725-8354-a177845ab77d,Dynamics 365 Field Service Enterprise vTrial
Dynamics 365 Field Service Viral Trial,29fcd665-d8d1-4f34-8eed-3811e3fca7b3,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Field Service Viral Trial,29fcd665-d8d1-4f34-8eed-3811e3fca7b3,54b37829-818e-4e3c-a08a-3ea66ab9b45d,Power Apps for Dynamics 365 vTrial
Dynamics 365 Field Service Viral Trial,29fcd665-d8d1-4f34-8eed-3811e3fca7b3,81d4ecb8-0481-42fb-8868-51536c5aceeb,Power Automate for Dynamics 365 vTrial
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,e95d7060-d4d9-400a-a2bd-a244bf0b609e,Common Data Service for Dynamics 365 Finance
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65,Dynamics 365 for Finance and Operations Enterprise edition - Regulatory Service
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,9f0e1b4e-9b33-4300-b451-b2c662cd4ff7,Microsoft Dynamics 365 for Finance
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,874fc546-6efe-4d22-90b8-5c4e7aa59f4b,Power Apps for Dynamics 365
Dynamics 365 Finance,55c9eb4e-c746-45b4-b255-9ab6b19d5c62,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,2822a3a1-9b8f-4432-8989-e11669a60dc8,Dynamics 365 for Case Management
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,03acaee3-9492-4f40-aed4-bcb6b32981b6,Retired - Microsoft Social Engagement
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,874fc546-6efe-4d22-90b8-5c4e7aa59f4b,Power Apps for Dynamics 365
Dynamics 365 for Case Management Enterprise Edition,d39fb075-21ae-42d0-af80-22a2599749e0,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,79bb0a8d-e686-4e16-ac59-2b3fd0014a61,Dynamics 365 for Case Management for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3,Project Online Essentials for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",5cd0b796-9ac8-4792-9f0b-796ca9044e4a,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,79bb0a8d-e686-4e16-ac59-2b3fd0014a61,Dynamics 365 for Case Management for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3,Project Online Essentials for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
"Dynamics 365 for Case Management, Enterprise Edition for Government",ff5a82be-1edd-4d48-94e0-52527825b589,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,93cc200d-a47f-4c56-aec1-83f8b0d0425a,Common Data Service for Dynamics 365 Retail
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,9e6d1620-dce9-4655-8933-af8fa5bccc9c,Data Integration for IOM with Power Automate USL
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,2bb89402-51e9-4c5a-be33-e954a9dd1ba6,Dataverse for IOM
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,117e3aa0-8d08-4a19-a6a5-90b7a96e2128,Dynamics 365 Commerce
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65,"Dynamics 365 for Finance and Operations, Enterprise edition - Regulatory Service"
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,4c00c16c-0304-4421-b598-555c3e78edcb,Dynamics 365 Fraud Protection - Account Protection
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,ecc62904-fa88-4552-a62c-fe582fb31444,Dynamics 365 Fraud Protection - Loss Prevention
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,d703990f-006e-459b-b8dd-1267c4533a22,Dynamics 365 Fraud Protection - Purchase Protection
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,616cf6e2-f52f-4738-b463-10003061fcd3,Dynamics 365 Intelligent Order Management
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,81375e2f-5ef7-4773-96aa-e3279f50bd21,Dynamics 365 Intelligent Order Management USL
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,874fc546-6efe-4d22-90b8-5c4e7aa59f4b,Power Apps for Dynamics 365
Dynamics 365 Commerce,79909bd8-4c69-4202-939e-11bc4385b134,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
Dynamics 365 for Customer Service Chat,7d7af6c2-0be6-46df-84d1-c181b0272909,426ec19c-d5b1-4548-b894-6fe75028c30d,Dynamics 365 Customer Service Chat Application Integration
Dynamics 365 for Customer Service Chat,7d7af6c2-0be6-46df-84d1-c181b0272909,f69129db-6dc1-4107-855e-0aaebbcd9dd4,Dynamics 365 for Customer Service Chat
Dynamics 365 for Customer Service Chat,7d7af6c2-0be6-46df-84d1-c181b0272909,19e4c3a8-3ebe-455f-a294-4f3479873ae3,Power Virtual Agents for Chat
Dynamics 365 for Customer Service Chat,7d7af6c2-0be6-46df-84d1-c181b0272909,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 for Customer Service Enterprise Edition,749742bf-0d37-4158-a120-33567104deeb,5b1e5982-0e88-47bb-a95e-ae6085eda612,Dynamics 365 Customer Service Insights for CS Enterprise
Dynamics 365 for Customer Service Enterprise Edition,749742bf-0d37-4158-a120-33567104deeb,99340b49-fb81-4b1e-976b-8f2ae8e9394f,MICROSOFT SOCIAL ENGAGEMENT - SERVICE DISCONTINUATION
